Region;Scenario;Crop;Real;Year;Proj.Yd
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2041;508.706714001417
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2042;538.681525500229
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2043;531.362620125137
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2044;539.316970061614
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2045;529.879372577695
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2046;524.483257061134
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2047;519.930332573935
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2048;546.479330392253
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2049;533.31409001451
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2050;495.755818889265
